x;y;z;State_predicted
-0.405408493;-0.620543385;12.950312507;healthy
-0.422619285;-0.666461343;12.676292449;healthy
-0.442126649;-0.715329808;12.408395008;healthy
-0.463982902;-0.767481075;12.146531366;healthy
-0.488262756;-0.823266492;11.890621126;healthy
-0.515063055;-0.883059128;11.640593191;healthy
-0.544502741;-0.947256589;11.396386807;healthy
-0.576723048;-1.016284028;11.157952804;healthy
-0.611887927;-1.090597318;10.925255064;healthy
-0.650184678;-1.17068644;10.698272255;healthy
-0.691824819;-1.257079066;10.476999875;healthy
-0.737045159;-1.350344373;10.261452662;healthy
-0.786109096;-1.451097085;10.051667437;healthy
-0.839308135;-1.560001761;9.847706443;healthy
-0.896963625;-1.677777323;9.64966128;healthy
-0.959428721;-1.80520184;9.45765754;healthy
-1.02709057;-1.943117546;9.27186024;healthy
-1.100372729;-2.09243608;9.092480232;healthy
-1.179737797;-2.254143917;8.919781711;healthy
-1.265690286;-2.429307941;8.754091046;healthy
-1.358779699;-2.619081081;8.595807137;healthy
-1.459603809;-2.824707902;8.445413554;healthy
-1.568812137;-3.04753002;8.303492748;healthy
-1.687109567;-3.288991106;8.170742676;healthy
-1.81526009;-3.550641253;8.047996198;healthy
-1.954090583;-3.834140305;7.936243672;healthy
-2.104494561;-4.141259711;7.836659209;healthy
-2.267435773;-4.473882275;7.750631071;healthy
-2.443951493;-4.83399902;7.679796748;healthy
-2.635155295;-5.223702158;7.626083215;healthy
-2.842239044;-5.645172875;7.591752886;healthy
-3.066473751;-6.100662324;7.579455658;healthy
-3.309208837;-6.592463792;7.59228732;healthy
-3.571869233;-7.12287353;7.633854306;healthy
-3.855949577;-7.694137189;7.708344388;healthy
-4.163004586;-8.308378134;7.820602238;healthy
-4.49463447;-8.967503243;7.976207917;healthy
-4.852463971;-9.673081054;8.181555033;healthy
-5.238113338;-10.426186493;8.443923565;healthy
-5.65315919;-11.227205907;8.771539987;healthy
-6.099082928;-12.075596037;9.173614293;healthy
-6.577203977;-12.969591101;9.660339691;healthy
-7.088594946;-13.905853759;10.242836162;healthy
-7.633975651;-14.87906898;10.933013926;healthy
-8.213583118;-15.881485298;11.743327492;healthy
-8.827015292;-16.90241659;12.68638629;healthy
-9.473047396;-17.927729965;13.774385267;healthy
-10.149422001;-18.939362262;15.018320355;healthy
-10.852617222;-19.914928965;16.42696233;healthy
-11.577602162;-20.827513741;18.005581811;healthy
-12.317595088;-21.645751202;19.754451522;healthy
-13.063847577;-22.3343339;21.667201894;healthy
-13.805486483;-22.855078098;23.729172027;healthy
-14.529453812;-23.168659856;25.915973477;healthy
-15.220590296;-23.237071488;28.192554934;healthy
-15.861908791;-23.026740606;30.513098236;healthy
-16.435095336;-22.512102608;32.822060561;healthy
-16.921255918;-21.679243221;35.056576784;healthy
-17.301894902;-20.529072076;37.150237926;healthy
-17.560069076;-19.079409019;39.037985439;healthy
-17.681616272;-17.365418363;40.661564394;healthy
-17.656320439;-15.438041911;41.974749807;healthy
-17.478858157;-13.360436218;42.947489834;healthy
-17.149384402;-11.202830736;43.568249923;healthy
-16.673660108;-9.036570429;43.844175556;healthy
-16.062692934;-6.928276852;43.799127413;healthy
-15.331939647;-4.935000493;43.470051066;healthy
-14.500184515;-3.10097173;42.902407274;healthy
-13.588247492;-1.45618317;42.145451738;healthy
-12.617682346;-0.016671171;41.24803158;healthy
-11.609601452;1.213897132;40.255330677;healthy
-10.583721566;2.241842015;39.206734036;healthy
-9.557676479;3.080789986;38.134762158;healthy
-8.546599162;3.749085664;37.064885106;healthy
-7.562944376;4.267550753;36.015965566;healthy
-6.616504766;4.657711742;35.001082791;healthy
-5.714567445;4.940515327;34.028529761;healthy
-4.862160823;5.135484654;33.102831374;healthy
-4.062349185;5.260236639;32.225686294;healthy
-3.316542319;5.330272086;31.396780403;healthy
-2.624797167;5.358956786;30.614453024;healthy
-1.986096851;5.357625587;29.876218587;healthy
-1.398599056;5.335757202;29.179158577;healthy
-0.859850555;5.301182346;28.520204064;healthy
-0.366967923;5.260300073;27.896330153;healthy
0.083213517;5.218286686;27.304682299;healthy
0.49401937;5.179288396;26.74265176;healthy
0.868840892;5.146593573;26.207914423;healthy
1.211061107;5.122783426;25.698444279;healthy
1.523998892;5.109861705;25.21251019;healthy
1.810867917;5.109365019;24.748662387;healthy
2.074747686;5.12245574;24.305713349;healthy
2.31856433;5.149999624;23.882716307;healthy
2.545079153;5.19263013;23.478943597;healthy
2.756883232;5.250801286;23.093866235;healthy
2.956396676;5.324830696;22.727135583;healthy
3.145871398;5.414934077;22.378567514;healthy
3.327396412;5.521252479;22.048129239;healthy
3.502904897;5.643873157;21.735928756;healthy
3.674182358;5.782844892;21.442206756;healthy
3.842875361;5.93818839;21.167330754;healthy
4.010500403;6.109902265;20.911791156;healthy
4.178452552;6.297965001;20.676198928;healthy
4.348013548;6.502333172;20.461284546;healthy
4.520359118;6.722936115;20.267897827;healthy
4.696565278;6.959667207;20.097008257;healthy
4.877613432;7.212371779;19.949705373;healthy
5.0643941;7.480831722;19.827198698;healthy
5.25770911;7.764746763;19.730816698;healthy
5.458272122;8.06371241;19.662004101;healthy
5.666707345;8.377194572;19.622316894;healthy
5.883546323;8.704500908;19.613414141;healthy
6.10922269;9.044749066;19.63704573;healthy
6.3440648;9.396832064;19.69503498;healthy
6.588286181;9.759381298;19.789255009;healthy
6.84197379;10.130727863;19.921597631;healthy
7.105074116;10.508863221;20.093933565;healthy
7.377377245;10.891400592;20.30806275;healthy
7.658499112;11.275538944;20.565653717;healthy
7.947862299;11.658031917;20.86817123;healthy
8.244675868;12.035164594;21.216791826;healthy
8.547914966;12.402741571;21.612307576;healthy
8.856301095;12.756090257;22.055019224;healthy
9.168284228;13.090083723;22.544621012;healthy
9.482028187;13.399187512;23.080080886;healthy
9.795400933;13.677534654;23.659521313;healthy
10.105971631;13.919032413;24.280107632;healthy
10.411016494;14.11750304;24.937952459;healthy
10.707535417;14.266858876;25.62804598;healthy
10.992281294;14.361309491;26.344222762;healthy
11.26180355;14.395595319;27.079175608;healthy
11.512506891;14.365238534;27.824525789;healthy
11.740725423;14.266798182;28.570956386;healthy
11.942811243;14.098113201;29.308411489;healthy
12.1152354;13.85851459;30.02635871;healthy
12.254697735;13.548987166;30.714106329;healthy
12.35824089;13.17226263;31.361160018;healthy
12.423362629;12.732829251;31.957598378;healthy
12.448119959;12.236849342;32.494442428;healthy
12.431218309;11.691983387;32.963992439;healthy
12.372079515;11.107128247;33.360106792;healthy
12.270883414;10.492085256;33.678401753;healthy
12.128579561;9.857180995;33.916358014;healthy
11.946867676;9.212867976;34.07332836;healthy
11.7281477;8.569333896;34.150449997;healthy
11.475442596;7.936146138;34.150473379;healthy
11.192298879;7.321953478;34.077525881;healthy
10.882671247;6.734260121;33.936832574;healthy
10.550798357;6.179279453;33.734417465;healthy
10.201076845;5.661867352;33.476807044;healthy
9.837940085;5.185528417;33.170754503;healthy
9.465747152;4.752483752;32.822998217;healthy
9.08868608;4.363786148;32.440062914;healthy
8.710694085;4.01946762;32.028107061;healthy
8.335395968;3.718704941;31.592815802;healthy
7.966060686;3.459990591;31.139335692;healthy
7.605575078;3.24129904;30.67224541;healthy
7.256432995;3.06024089;30.195555638;healthy
6.920737627;2.914200047;29.712731096;healthy
6.60021462;2.800451304;29.226728136;healthy
6.296233555;2.716257558;28.740042138;healthy
6.009835475;2.658947246;28.254759923;healthy
5.741764417;2.625973496;27.772613481;healthy
5.492501143;2.614957074;27.295032298;healthy
5.262297618;2.623715416;26.823192447;healthy
5.051211042;2.650280119;26.358061335;healthy
4.859136568;2.692905112;25.900437576;healthy
4.685838051;2.750067547;25.450985877;healthy
4.530976411;2.82046319;25.010267129;healthy
4.394135353;2.902997812;24.578764086;healthy
4.27484435;2.996775837;24.156903121;healthy
4.172598869;3.101087244;23.745072599;healthy
4.086877939;3.215393497;23.343638417;healthy
4.017159184;3.339313115;22.952957216;healthy
3.962931498;3.472607289;22.573387767;healthy
3.923705561;3.615165859;22.205300932;healthy
3.899022385;3.766993823;21.849088592;healthy
3.8884601;3.928198462;21.505171846;healthy
3.891639169;4.098977095;21.174008765;healthy
3.908226203;4.279605421;20.856101906;healthy
3.937936541;4.470426316;20.552005773;healthy
3.980535723;4.671838962;20.262334359;healthy
4.035839982;4.884288093;19.987768867;healthy
4.103715831;5.108253147;19.729065686;healthy
4.184078816;5.34423705;19.487064623;healthy
4.276891475;5.592754359;19.262697405;healthy
4.382160506;5.854318423;19.056996365;healthy
4.499933139;6.129427223;18.87110321;healthy
4.630292666;6.418547516;18.706277703;healthy
4.773353054;6.722096878;18.563905979;healthy
4.92925256;7.040423228;18.445508178;healthy
5.098146213;7.373781412;18.35274493;healthy
5.280197029;7.722306421;18.2874221;healthy
5.47556578;8.085982844;18.251493076;healthy
5.684399146;8.464610216;18.247057675;healthy
5.906816031;8.857764023;18.276356572;healthy
6.142891871;9.264752232;18.341759934;healthy
6.392640699;9.684567483;18.445748738;healthy
6.655994842;10.11583532;18.590887013;healthy
6.93278208;10.556759276;18.779783116;healthy
7.222700256;11.005064105;19.015037977;healthy
7.525289364;11.457939105;19.299178292;healthy
7.839901343;11.911984263;19.63457274;healthy
8.165667977;12.363162801;20.023329715;healthy
8.501467563;12.806764728;20.467175707;healthy
8.845891336;13.237386971;20.967314519;healthy
9.197210987;13.648936613;21.524269008;healthy
9.553349037;14.034664467;22.137708988;healthy
9.911854271;14.387236545;22.806271399;healthy
10.269884853;14.69885061;23.527381635;healthy
10.624202114;14.961403817;24.297087985;healthy
10.97117825;15.166715049;25.109923982;healthy
11.306821194;15.306801911;25.958815782;healthy
11.626819651;15.374207342;26.8350528;healthy
11.926610666;15.362364656;27.728339211;healthy
12.201470986;15.265983029;28.6269409;healthy
12.446631949;15.081428744;29.51793677;healthy
12.657415693;14.80707206;30.387574916;healthy
12.829388202;14.44356648;31.221723622;healthy
12.958522464;13.994027725;32.006395566;healthy
13.041362885;13.464084635;32.72831257;healthy
13.075180625;12.861783631;33.375469721;healthy
13.058108866;12.197341611;33.937653418;healthy
12.989247485;11.482757681;34.406869195;healthy
12.868728301;10.731309548;34.777642441;healthy
12.697734801;9.956973421;35.047167466;healthy
12.47847389;9.173814472;35.215296195;healthy
12.214101137;8.395397097;35.284374376;healthy
11.908604814;7.634260034;35.258948142;healthy
11.566657231;6.901491833;35.145374772;healthy
11.193443999;6.20642908;34.951377308;healthy
10.794482806;5.556485464;34.68558302;healthy
10.375443019;4.957106495;34.357081323;healthy
9.941976097;4.411834039;33.975029043;healthy
9.499564732;3.922457965;33.54832157;healthy
9.053396191;3.489229075;33.085339029;healthy
8.608262821;3.111107763;32.59376833;healthy
8.168490417;2.78602568;32.080495598;healthy
7.737893238;2.51114196;31.551559279;healthy
7.319753136;2.283080527;31.012152034;healthy
6.916819327;2.098139792;30.466659089;healthy
6.531324964;1.952470257;29.918721437;healthy
6.165016588;1.842218899;29.37131386;healthy
5.819192772;1.76364163;28.826829596;healthy
5.494748681;1.71318673;28.287165475;healthy
5.192223725;1.687553017;27.753803168;healthy
4.911850068;1.683726849;27.227883744;healthy
4.653600211;1.699001997;26.710274033;healthy
4.417232354;1.730986135;26.201624197;healthy
4.202332656;1.777597233;25.702416653;healthy
4.008353822;1.837052671;25.213006888;healthy
3.83464973;1.907853389;24.733657004;healthy
3.680506023;1.988764922;24.264562944;healthy
3.545166735;2.07879678;23.805876385;healthy
3.427857138;2.177181259;23.357722219;healthy
3.327803068;2.283352498;22.920212525;healthy
3.244247022;2.396926362;22.49345776;healthy
3.17646137;2.5176815;22.077575872;healthy
3.12375898;2.645541853;21.672699868;healthy
3.08550161;2.780560676;21.278984333;healthy
3.061106335;2.92290614;20.896611279;healthy
3.05005032;3.072848435;20.525795644;healthy
3.051874169;3.230748297;20.166790702;healthy
3.066184099;3.397046805;19.819893601;healthy
3.092653115;3.572256283;19.4854512;healthy
3.131021369;3.756952106;19.163866353;healthy
3.181095828;3.951765193;18.855604754;healthy
3.242749377;4.157374927;18.561202453;healthy
3.315919421;4.374502264;18.28127411;healthy
3.400606048;4.603902711;18.016522071;healthy
3.496869781;4.846358867;17.767746287;healthy
3.604828908;5.102672188;17.535855114;healthy
3.724656371;5.373653562;17.321876976;healthy
3.856576146;5.66011229;17.126972833;healthy
4.000859037;5.962842983;16.952449366;healthy
4.157817753;6.282609857;16.799772687;healthy
4.327801121;6.620127829;16.67058231;healthy
4.511187258;6.976039804;16.566704995;healthy
4.708375462;7.35088945;16.490167936;healthy
4.919776581;7.745088753;16.443210536;healthy
5.145801555;8.158879604;16.428293848;healthy
5.386847799;8.592288726;16.448106392;healthy
5.643283073;9.045075261;16.505564816;healthy
5.915426448;9.516670546;16.603807418;healthy
6.203525976;10.006109796;16.746178156;healthy
6.507732681;10.511955831;16.936198343;healthy
6.828070533;11.032215529;17.177522744;healthy
7.164402133;11.564250438;17.47387645;healthy
7.516389997;12.104684032;17.828968627;healthy
7.88345352;12.649309385;18.246379237;healthy
8.264721989;13.193002622;18.729415138;healthy
8.65898444;13.729649401;19.280932845;healthy
9.064637637;14.25209368;19.903126796;healthy
9.47963412;14.752120095;20.597284366;healthy
9.901432998;15.220483077;21.36351238;healthy
10.326957005;15.646996991;22.200444371;healthy
10.752560203;16.020701583;23.104943357;healthy
11.174011514;16.330115325;24.071821072;healthy
11.586499819;16.563585158;25.0936007;healthy
11.984666646;16.709734291;26.160355314;healthy
12.362672057;16.757999808;27.259656982;healthy
12.714298277;16.699239345;28.376670513;healthy
13.033093563;16.526371974;29.49441956;healthy
13.312555836;16.235004648;30.594240523;healthy
13.546351741;15.823984654;31.656421488;healthy
13.728562374;15.295813493;32.661000733;healthy
13.853942463;14.656861097;33.5886752;healthy
13.918175954;13.91733289;34.421747899;healthy
13.918108509;13.090965554;35.14502911;healthy
13.851937072;12.194457881;35.746603395;healthy
13.719338737;11.246676009;36.218384852;healthy
13.521525719;10.267701784;36.556405925;healthy
13.261219804;9.277813132;36.760816886;healthy
12.94254727;8.296492334;36.835608079;healthy
12.570862875;7.341550655;36.788098786;healthy
12.152517898;6.428438027;36.628259677;healthy
11.694591508;5.569778744;36.367947102;healthy
11.204606487;4.775144079;36.020126446;healthy
10.690249494;4.051045705;35.598150597;healthy
10.159113191;3.401113564;35.115141765;healthy
9.618473221;2.826410251;34.583504751;healthy
9.075108183;2.325830826;34.014580648;healthy
8.535165995;1.896540626;33.418434573;healthy
8.004075965;1.534411805;32.803760358;healthy
7.486502833;1.234429587;32.177879288;healthy
6.986336973;0.99104957;31.546808313;healthy
6.506713981;0.798496635;30.91537445;healthy
6.050056593;0.651003219;30.287355312;healthy
5.618132323;0.542989875;29.665629777;healthy
5.212120927;0.469194245;29.052326986;healthy
4.832686793;0.424756157;28.448965718;healthy
4.480052342;0.405266989;27.856579388;healthy
4.154069514;0.406791086;27.275824402;healthy
3.854287239;0.425866204;26.707071433;healthy
3.580013556;0.459488888;26.150480388;healthy
3.330371583;0.505089678;25.606060563;healthy
3.104349031;0.560501949;25.073717887;healthy
2.900841264;0.623927373;24.55329122;healthy
2.718688153;0.693900164;24.044579659;healthy
2.556705114;0.76925171;23.547362625;healthy
2.413708841;0.849076658;23.061414279;healthy
2.288538267;0.932701184;22.58651362;healthy
2.1800713;1.019653865;22.122451341;healthy
2.087237905;1.109639373;21.669034364;healthy
2.009030023;1.202515058;21.226088741;healthy
1.944508826;1.29827038;20.7934615;healthy
1.89280975;1.397009067;20.371021834;healthy
1.853145695;1.498933859;19.958661978;healthy
1.824808748;1.60433362;19.556298005;healthy
1.807170738;1.71357264;19.163870728;healthy
1.79968289;1.827081905;18.78134683;healthy
1.801874811;1.945352121;18.408720345;healthy
1.813352996;2.068928309;18.046014557;healthy
1.833799021;2.198405753;17.693284387;healthy
1.86296756;2.334427122;17.35061935;healthy
1.900684325;2.477680592;17.018147113;healthy
1.946844026;2.628898784;16.696037755;healthy
2.001408407;2.788858355;16.384508773;healthy
2.064404403;2.958380058;16.083830928;healthy
2.135922455;3.138329122;15.794335023;healthy
2.216114988;3.329615746;15.5164197;healthy
2.305195049;3.53319552;15.250560385;healthy
2.403435087;3.75006956;14.997319487;healthy
2.511165845;3.981284101;14.757357988;healthy
2.628775305;4.22792927;14.531448559;healthy
2.756707622;4.491136704;14.32049033;healthy
2.895461949;4.772075608;14.125525443;healthy
3.045591041;5.071946806;13.947757506;healthy
3.207699503;5.391974202;13.78857201;healthy
3.382441479;5.733392996;13.649558737;healthy
3.5705176;6.097433877;13.53253611;healthy
3.772670902;6.485302246;13.439577295;healthy
3.98968141;6.898151411;13.373037725;healthy
4.22235901;7.337048487;13.335583475;healthy
4.471534168;7.802931615;13.330219631;healthy
4.738045964;8.296556912;13.360317356;healthy
5.02272684;8.818433472;13.429637912;healthy
5.32638337;9.368744679;13.542351177;healthy
5.649772275;9.947254109;13.703045449;healthy
5.993570822;10.553194554;13.916724364;healthy
6.35834072;11.185139117;14.188785649;healthy
6.744484592;11.840854183;14.524975223;healthy
7.152194159;12.517135298;14.931308941;healthy
7.58138945;13.209628907;15.41395308;healthy
8.031648607;13.912645526;15.979053922;healthy
8.50212836;14.618973374;16.632506543;healthy
8.991475961;15.31970594;17.379653878;healthy
9.49773436;16.004102103;18.224909612;healthy
10.018243779;16.659503194;19.171303255;healthy
10.549544532;17.271337004;20.219953363;healthy
11.08728793;17.823243246;21.369485795;healthy
11.626164355;18.297356883;22.615428059;healthy
12.159859758;18.674783145;23.949627546;healthy
12.681053629;18.936288802;25.359758909;healthy
13.181472443;19.063216613;26.829000835;healthy
13.652011976;19.038602838;28.335970688;healthy
14.082939245;18.848442377;29.855001731;healthy
14.464179496;18.483006213;31.356827183;healthy
14.785685633;17.938078232;32.809695822;healthy
15.037877041;17.215952691;34.180886682;healthy
15.212123093;16.326029798;35.438523032;healthy
15.301235629;15.28487281;36.553520731;healthy
15.299926604;14.115647912;37.501459305;healthy
15.205184308;12.84695121;38.26415026;healthy
15.016525661;11.511120594;38.83070469;healthy
14.736093255;10.142213434;39.197969148;healthy
14.36858287;8.773884146;39.370292057;healthy
13.921006972;7.437405752;39.358681912;healthy
13.402318874;6.160045091;39.17950114;healthy
12.822936971;4.963932422;38.852889323;healthy
12.194216608;3.865481097;38.401119794;healthy
11.527917767;2.875331219;37.84706856;healthy
10.835710843;1.998728669;37.212925598;healthy
10.128752269;1.236215311;36.519220401;healthy
9.417349312;0.584497793;35.784179058;healthy
8.710721191;0.037375303;35.023387765;healthy
8.01685352;-0.413367467;34.249710908;healthy
7.342435841;-0.777165338;33.473400116;healthy
6.692867746;-1.06400996;32.702330689;healthy
6.07231753;-1.283930241;31.942309511;healthy
5.483817708;-1.446610053;31.197410008;healthy
4.929383487;-1.561127253;30.470302102;healthy
4.410142628;-1.635793312;29.762556336;healthy
3.926467753;-1.67807193;29.074910639;healthy
3.478104578;-1.694556568;28.407495119;healthy
3.064291687;-1.690989587;27.760015073;healthy
2.683869185;-1.672308965;27.131895351;healthy
2.335374933;-1.642711694;26.522390801;healthy
2.017128003;-1.605725786;25.930668162;healthy
1.7272997;-1.564285129;25.355864661;healthy
1.463972913;-1.520803308;24.797128229;healthy
1.225190816;-1.477243849;24.253643582;healthy
1.008996042;-1.435185428;23.724647748;healthy
0.813461525;-1.395881268;23.209437963;healthy
0.636714101;-1.36031247;22.707374246;healthy
0.476951976;-1.329235344;22.217878411;healthy
0.33245699;-1.303223008;21.74043088;healthy
0.20160259;-1.282701661;21.274566253;healthy
0.08285825;-1.267981986;20.819868338;healthy
-0.025208969;-1.25928616;20.375965109;healthy
-0.123935144;-1.256770957;19.942523918;healthy
-0.214562009;-1.260547416;19.519247132;healthy
-0.298240842;-1.270697491;19.105868318;healthy
-0.376037374;-1.287288119;18.702149008;healthy
-0.448937433;-1.310383041;18.307876069;healthy
-0.517853082;-1.340052746;17.92285965;healthy
-0.583629055;-1.37638282;17.546931687;healthy
-0.647049356;-1.419480966;17.179944938;healthy
-0.708843885;-1.469482957;16.821772518;healthy
-0.769695011;-1.526557701;16.472307909;healthy
-0.830244026;-1.590911619;16.131465432;healthy
-0.891097433;-1.662792492;15.799181184;healthy
-0.952833038;-1.742492898;15.475414424;healthy
-1.016005827;-1.83035337;15.160149447;healthy
-1.08115363;-1.926765352;14.85339796;healthy
-1.148802568;-2.03217403;14.555202004;healthy
-1.219472285;-2.147081106;14.265637475;healthy
-1.293680991;-2.272047527;13.984818313;healthy
-1.371950314;-2.40769621;13.712901439;healthy
-1.454809985;-2.55471475;13.450092538;healthy
-1.542802367;-2.713858085;13.196652804;healthy
-1.636486824;-2.885951082;12.952906778;healthy
-1.736443965;-3.071890947;12.719251432;healthy
-1.843279723;-3.272649371;12.496166668;healthy
-1.957629295;-3.489274243;12.284227423;healthy
-2.080160891;-3.722890733;12.084117598;healthy
-2.211579278;-3.974701492;11.896646029;healthy
-2.352629055;-4.245985628;11.722764747;healthy
-2.504097581;-4.538096026;11.563589781;healthy
-2.666817457;-4.852454504;11.420424749;healthy
-2.841668421;-5.190544111;11.294787463;healthy
-3.029578476;-5.553897777;11.18843975;healthy
-3.23152402;-5.944082281;11.103420593;healthy
-3.448528681;-6.362676332;11.042082595;healthy
-3.681660493;-6.811241278;11.00713159;healthy
-3.932026956;-7.291282681;11.001668943;healthy
-4.200767414;-7.804200701;11.029235728;healthy
-4.489042077;-8.351226894;11.093857437;healthy
-4.798016862;-8.933344736;11.200087188;healthy
-5.128843092;-9.551190912;11.353044471;healthy
-5.482630917;-10.204934289;11.558445295;healthy
-5.860415187;-10.89412951;11.822618105;healthy
-6.263112333;-11.617542555;12.152498044;healthy
-6.691466751;-12.372946474;12.555590032;healthy
-7.145985129;-13.156887093;13.039888801;healthy
-7.626857286;-13.964421061;13.613741678;healthy
-8.133862388;-14.788832457;14.285637814;healthy
-8.666259993;-15.621339624;15.063906266;healthy
-9.222666364;-16.450811119;15.956305671;healthy
-9.800917944;-17.263518709;16.969491126;healthy
-10.397926005;-18.04296588;18.108350708;healthy
-11.009529195;-18.769841366;19.375216158;healthy
-11.630354169;-19.422156961;20.768970727;healthy
-12.253698392;-19.97563452;22.284102556;healthy
-12.871453283;-20.404404699;23.909783103;healthy
-13.474089396;-20.682065046;25.629083677;healthy
-14.050727448;-20.783113318;27.418472778;healthy
-14.589318318;-20.684721098;29.247753202;healthy
-15.07695054;-20.368744823;31.0805896;healthy
-15.500294083;-19.823794506;32.875734179;healthy
-15.846174116;-19.047110288;34.588975791;healthy
-16.10224901;-18.045954774;36.1757213;healthy
-16.257745471;-16.838236769;37.59398672;healthy
-16.304184775;-15.452153817;38.807459838;healthy
-16.236022298;-13.924775315;39.788231061;healthy
-16.05112254;-12.299662382;40.51880257;healthy
-15.751005727;-10.623795235;40.993085125;healthy
-15.340828888;-8.944207308;41.216258407;healthy
-14.829099161;-7.304771998;41.203563734;healthy
-14.227152988;-5.743540852;40.97826825;healthy
-13.548464017;-4.290907722;40.569146865;healthy
-12.807859514;-2.968709522;40.007854248;healthy
-12.020727515;-1.790214695;39.326510821;healthy
-11.202286489;-0.760830424;38.55572958;healthy
-10.366970004;0.120703675;37.723196698;healthy
-9.527956109;0.860875576;36.852816091;healthy
-8.696849575;1.469921451;35.964353195;healthy
-7.883507893;1.960458409;35.073471345;healthy
-7.095990588;2.346321031;34.192041514;healthy
-6.340605659;2.64164081;33.328614474;healthy
-5.622025941;2.860168554;32.488964497;healthy
-4.943450382;3.014814992;31.676637882;healthy
-4.306789152;3.117372505;30.893462678;healthy
-3.712856219;3.178377612;30.139995268;healthy
-3.161557513;3.207076336;29.415893852;healthy
-2.652066805;3.211460086;28.72021873;healthy
-2.182984654;3.198346217;28.051665205;healthy
-1.752478184;3.173483784;27.408737992;healthy
-1.358401226;3.141670546;26.789877055;healthy
-0.998395485;3.106871731;26.193544584;healthy
-0.669974107;3.07233453;25.618281889;healthy
-0.370589416;3.040694738;25.062743748;healthy
-0.097686684;3.014073734;24.525716403;healthy
0.151254149;2.994165142;24.006124159;healthy
0.378687029;2.982311253;23.503028411;healthy
0.586976967;2.979569713;23.015621981;healthy
0.778384386;2.986771251;22.543220895;healthy
0.955055336;3.004569289;22.085255088;healthy
1.119016452;3.03348231;21.641259113;healthy
1.27217372;3.073929836;21.2108635;healthy
1.41631421;3.126262801;20.793787242;healthy
1.553110097;3.190789033;20.389831621;healthy
1.684124412;3.267794483;19.998875526;healthy
1.810818018;3.35756077;19.620872301;healthy
1.934557438;3.460379515;19.255848115;healthy
2.056623204;3.576563884;18.903901843;healthy
2.178218458;3.706457684;18.5652064;healthy
2.300477596;3.850442273;18.240011513;healthy
2.424474771;4.008941502;17.928647887;healthy
2.551232109;4.182424825;17.631532758;healthy
2.681727526;4.371408658;17.349176808;healthy
2.816902017;4.576455992;17.082192461;healthy
2.957666335;4.798174198;16.831303541;healthy
3.104906964;5.037210912;16.597356302;healthy
3.25949128;5.294247766;16.381331803;healthy
3.422271799;5.569991708;16.184359596;healthy
3.594089391;5.865163517;16.007732634;healthy
3.775775322;6.180483066;15.852923261;healthy
3.968151941;6.516650771;15.721600048;healthy
4.172031848;6.87432457;15.615645122;healthy
4.388215265;7.254091694;15.537171487;healthy
4.61748538;7.656434388;15.488539619;healthy
4.8606013;8.081688678;15.472372372;healthy
5.118288291;8.529995247;15.491566894;healthy
5.391224847;9.001241488;15.549301867;healthy
5.680026178;9.494993887;15.649037938;healthy
5.985223595;10.010420092;15.794508616;healthy
6.307239315;10.546200372;15.989698375;healthy
6.646356199;11.100428711;16.238804036;healthy
7.002682;11.670504603;16.546174876;healthy
7.376107809;12.253017758;16.916226452;healthy
7.766260604;12.843629407;17.353322739;healthy
8.172450109;13.436955881;17.861621333;healthy
8.59361057;14.026462459;18.44487706;healthy
9.028238722;14.604378207;19.106200852;healthy
9.47432988;15.161645477;19.847773346;healthy
9.929315128;15.687920533;20.670516635;healthy
10.39000356;16.171644035;21.573733126;healthy
10.852534798;16.600201161;22.554727572;healthy
11.312348107;16.96019009;23.608436645;healthy
11.764175466;17.237813544;24.727099302;healthy
12.202066512;17.419400252;25.900009294;healthy
12.619453211;17.492050926;27.113396708;healthy
13.009261029;17.444386947;28.350486245;healthy
13.364071102;17.267360467;29.591773736;healthy
13.676334251;16.955064546;30.815547602;healthy
13.938632675;16.505464959;31.998658159;healthy
14.143979258;15.920965735;33.117506591;healthy
14.286138176;15.208722759;34.149191103;healthy
14.359944942;14.380636611;35.072716226;healthy
14.361600276;13.452987332;35.870149692;healthy
14.28891124;12.44571647;36.527605736;healthy
14.141455659;11.381408672;37.035947635;healthy
13.9206519;10.284067149;37.39113477;healthy
13.62972512;9.177805928;37.594185004;healthy
13.273571584;8.085590669;37.650773057;healthy
12.858533111;7.028147665;37.57052992;healthy
12.392102276;6.023130598;37.366139285;healthy
11.882584541;5.084594019;37.052339927;healthy
11.3387453;4.222779852;36.64493821;healthy
10.769468064;3.444186526;36.159915983;healthy
10.183445541;2.751864553;35.612692144;healthy
9.588919062;2.145869726;35.017567281;healthy
8.993475115;1.623804235;34.387354989;healthy
8.403901444;1.181384186;33.733183973;healthy
7.826100064;0.812985341;33.064442752;healthy
7.265050886;0.512133984;32.388833409;healthy
6.724817534;0.271924081;31.712500748;healthy
6.208586058;0.085353646;31.040206802;healthy
5.718727465;-0.054418097;30.375526106;healthy
5.25687582;-0.153885518;29.721043226;healthy
4.824014913;-0.219073139;29.078539807;healthy
4.420567869;-0.255462621;28.449163305;healthy
4.046485429;-0.267959183;27.833573478;healthy
3.70132986;-0.260887514;27.232065531;healthy
3.384352471;-0.238008726;26.644670757;healthy
3.094563575;-0.202551436;26.071236647;healthy
2.830794374;-0.157251565;25.511489091;healthy
2.591750699;-0.104396754;24.965079427;healthy
